Date,City,Country,Mode,Ridership,Population_Million,Passenger_per_Capita,GDP_Billion_USD,PM25_Mean_ug_m3
2020-11-01,Kuala Lumpur,Malaysia,rail_ets,35212.0,8.0,0.0044015,337.3,15.6
2020-11-01,Kuala Lumpur,Malaysia,rail_intercity,25866.0,8.0,0.00323325,337.3,15.6
2020-11-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.0,0.0,337.3,15.6
2020-11-01,Kuala Lumpur,Malaysia,rail_komuter_utara,84204.0,8.0,0.0105255,337.3,15.6
2020-11-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,2126946.0,8.0,0.26586825,337.3,15.6
2020-11-01,Kuala Lumpur,Malaysia,rail_lrt_kj,2362797.0,8.0,0.295349625,337.3,15.6
2020-11-01,Kuala Lumpur,Malaysia,rail_monorail,432777.0,8.0,0.054097125,337.3,15.6
2020-11-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,1794618.0,8.0,0.22432725,337.3,15.6
2020-11-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.0,0.0,337.3,15.6
2020-11-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.0,0.0,337.3,15.6
2020-12-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.0,0.0,337.3,15.6
2020-12-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.0,0.0,337.3,15.6
2020-12-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.0,0.0,337.3,15.6
2020-12-01,Kuala Lumpur,Malaysia,rail_ets,109849.0,8.0,0.013731125,337.3,15.6
2020-12-01,Kuala Lumpur,Malaysia,rail_intercity,31629.0,8.0,0.003953625,337.3,15.6
2020-12-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.0,0.0,337.3,15.6
2020-12-01,Kuala Lumpur,Malaysia,rail_komuter_utara,144788.0,8.0,0.0180985,337.3,15.6
2020-12-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,2429909.0,8.0,0.303738625,337.3,15.6
2020-12-01,Kuala Lumpur,Malaysia,rail_lrt_kj,2746762.0,8.0,0.34334525,337.3,15.6
2020-12-01,Kuala Lumpur,Malaysia,rail_monorail,484612.0,8.0,0.0605765,337.3,15.6
2020-12-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,2134543.0,8.0,0.266817875,337.3,15.6
2020-12-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.0,0.0,337.3,15.6
2020-12-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.0,0.0,337.3,15.6
2021-01-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.19,0.0,361.84,15.9
2021-01-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.19,0.0,361.84,15.9
2021-01-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.19,0.0,361.84,15.9
2021-01-01,Kuala Lumpur,Malaysia,rail_ets,68828.0,8.19,0.008403907203907204,361.84,15.9
2021-01-01,Kuala Lumpur,Malaysia,rail_intercity,12780.0,8.19,0.0015604395604395607,361.84,15.9
2021-01-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.19,0.0,361.84,15.9
2021-01-01,Kuala Lumpur,Malaysia,rail_komuter_utara,91497.0,8.19,0.011171794871794873,361.84,15.9
2021-01-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,1824666.0,8.19,0.22279194139194142,361.84,15.9
2021-01-01,Kuala Lumpur,Malaysia,rail_lrt_kj,1980365.0,8.19,0.24180280830280834,361.84,15.9
2021-01-01,Kuala Lumpur,Malaysia,rail_monorail,352306.0,8.19,0.04301660561660562,361.84,15.9
2021-01-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,1510475.0,8.19,0.18442918192918195,361.84,15.9
2021-01-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.19,0.0,361.84,15.9
2021-01-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.19,0.0,361.84,15.9
2021-02-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.19,0.0,361.84,15.9
2021-02-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.19,0.0,361.84,15.9
2021-02-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.19,0.0,361.84,15.9
2021-02-01,Kuala Lumpur,Malaysia,rail_ets,28999.0,8.19,0.003540781440781441,361.84,15.9
2021-02-01,Kuala Lumpur,Malaysia,rail_intercity,7338.0,8.19,0.0008959706959706961,361.84,15.9
2021-02-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.19,0.0,361.84,15.9
2021-02-01,Kuala Lumpur,Malaysia,rail_komuter_utara,57794.0,8.19,0.007056654456654457,361.84,15.9
2021-02-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,1698744.0,8.19,0.20741684981684985,361.84,15.9
2021-02-01,Kuala Lumpur,Malaysia,rail_lrt_kj,1824987.0,8.19,0.22283113553113557,361.84,15.9
2021-02-01,Kuala Lumpur,Malaysia,rail_monorail,312303.0,8.19,0.03813223443223444,361.84,15.9
2021-02-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,1423721.0,8.19,0.17383650793650796,361.84,15.9
2021-02-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.19,0.0,361.84,15.9
2021-02-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.19,0.0,361.84,15.9
2021-03-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.19,0.0,361.84,15.9
2021-03-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.19,0.0,361.84,15.9
2021-03-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.19,0.0,361.84,15.9
2021-03-01,Kuala Lumpur,Malaysia,rail_ets,56682.0,8.19,0.006920879120879121,361.84,15.9
2021-03-01,Kuala Lumpur,Malaysia,rail_intercity,29785.0,8.19,0.003636752136752137,361.84,15.9
2021-03-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.19,0.0,361.84,15.9
2021-03-01,Kuala Lumpur,Malaysia,rail_komuter_utara,105887.0,8.19,0.01292881562881563,361.84,15.9
2021-03-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,2601245.0,8.19,0.31761233211233214,361.84,15.9
2021-03-01,Kuala Lumpur,Malaysia,rail_lrt_kj,3033861.0,8.19,0.3704347985347986,361.84,15.9
2021-03-01,Kuala Lumpur,Malaysia,rail_monorail,502882.0,8.19,0.06140195360195361,361.84,15.9
2021-03-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,2435248.0,8.19,0.2973440781440782,361.84,15.9
2021-03-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.19,0.0,361.84,15.9
2021-03-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.19,0.0,361.84,15.9
2021-04-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.19,0.0,361.84,15.9
2021-04-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.19,0.0,361.84,15.9
2021-04-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.19,0.0,361.84,15.9
2021-04-01,Kuala Lumpur,Malaysia,rail_ets,66256.0,8.19,0.00808986568986569,361.84,15.9
2021-04-01,Kuala Lumpur,Malaysia,rail_intercity,25091.0,8.19,0.003063614163614164,361.84,15.9
2021-04-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.19,0.0,361.84,15.9
2021-04-01,Kuala Lumpur,Malaysia,rail_komuter_utara,112575.0,8.19,0.013745421245421247,361.84,15.9
2021-04-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,2705960.0,8.19,0.33039804639804643,361.84,15.9
2021-04-01,Kuala Lumpur,Malaysia,rail_lrt_kj,3266042.0,8.19,0.398784126984127,361.84,15.9
2021-04-01,Kuala Lumpur,Malaysia,rail_monorail,523031.0,8.19,0.06386214896214897,361.84,15.9
2021-04-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,2609911.0,8.19,0.3186704517704518,361.84,15.9
2021-04-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.19,0.0,361.84,15.9
2021-04-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.19,0.0,361.84,15.9
2021-05-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.19,0.0,361.84,15.9
2021-05-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.19,0.0,361.84,15.9
2021-05-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.19,0.0,361.84,15.9
2021-05-01,Kuala Lumpur,Malaysia,rail_ets,36410.0,8.19,0.004445665445665446,361.84,15.9
2021-05-01,Kuala Lumpur,Malaysia,rail_intercity,13178.0,8.19,0.0016090354090354093,361.84,15.9
2021-05-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.19,0.0,361.84,15.9
2021-05-01,Kuala Lumpur,Malaysia,rail_komuter_utara,59589.0,8.19,0.007275824175824177,361.84,15.9
2021-05-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,1799251.0,8.19,0.2196887667887668,361.84,15.9
2021-05-01,Kuala Lumpur,Malaysia,rail_lrt_kj,1904752.0,8.19,0.2325704517704518,361.84,15.9
2021-05-01,Kuala Lumpur,Malaysia,rail_monorail,320320.0,8.19,0.03911111111111112,361.84,15.9
2021-05-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,1524387.0,8.19,0.18612783882783884,361.84,15.9
2021-05-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.19,0.0,361.84,15.9
2021-05-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.19,0.0,361.84,15.9
2021-06-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.19,0.0,361.84,15.9
2021-06-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.19,0.0,361.84,15.9
2021-06-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.19,0.0,361.84,15.9
2021-06-01,Kuala Lumpur,Malaysia,rail_ets,3556.0,8.19,0.00043418803418803425,361.84,15.9
2021-06-01,Kuala Lumpur,Malaysia,rail_intercity,2128.0,8.19,0.00025982905982905983,361.84,15.9
2021-06-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.19,0.0,361.84,15.9
2021-06-01,Kuala Lumpur,Malaysia,rail_komuter_utara,27542.0,8.19,0.0033628815628815633,361.84,15.9
2021-06-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,731375.0,8.19,0.08930097680097682,361.84,15.9
2021-06-01,Kuala Lumpur,Malaysia,rail_lrt_kj,833847.0,8.19,0.10181282051282052,361.84,15.9
2021-06-01,Kuala Lumpur,Malaysia,rail_monorail,125639.0,8.19,0.015340537240537242,361.84,15.9
2021-06-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,580487.0,8.19,0.07087753357753358,361.84,15.9
2021-06-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.19,0.0,361.84,15.9
2021-06-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.19,0.0,361.84,15.9
2021-07-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.19,0.0,361.84,15.9
2021-07-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.19,0.0,361.84,15.9
2021-07-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.19,0.0,361.84,15.9
2021-07-01,Kuala Lumpur,Malaysia,rail_ets,5055.0,8.19,0.0006172161172161173,361.84,15.9
2021-07-01,Kuala Lumpur,Malaysia,rail_intercity,3322.0,8.19,0.00040561660561660567,361.84,15.9
2021-07-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.19,0.0,361.84,15.9
2021-07-01,Kuala Lumpur,Malaysia,rail_komuter_utara,40213.0,8.19,0.004910012210012211,361.84,15.9
2021-07-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,824844.0,8.19,0.10071355311355312,361.84,15.9
2021-07-01,Kuala Lumpur,Malaysia,rail_lrt_kj,897012.0,8.19,0.10952527472527473,361.84,15.9
2021-07-01,Kuala Lumpur,Malaysia,rail_monorail,137369.0,8.19,0.016772771672771674,361.84,15.9
2021-07-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,614041.0,8.19,0.07497448107448108,361.84,15.9
2021-07-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.19,0.0,361.84,15.9
2021-07-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.19,0.0,361.84,15.9
2021-08-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.19,0.0,361.84,15.9
2021-08-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.19,0.0,361.84,15.9
2021-08-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.19,0.0,361.84,15.9
2021-08-01,Kuala Lumpur,Malaysia,rail_ets,5544.0,8.19,0.000676923076923077,361.84,15.9
2021-08-01,Kuala Lumpur,Malaysia,rail_intercity,3934.0,8.19,0.0004803418803418804,361.84,15.9
2021-08-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.19,0.0,361.84,15.9
2021-08-01,Kuala Lumpur,Malaysia,rail_komuter_utara,40126.0,8.19,0.0048993894993895,361.84,15.9
2021-08-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,1061950.0,8.19,0.12966422466422467,361.84,15.9
2021-08-01,Kuala Lumpur,Malaysia,rail_lrt_kj,1093605.0,8.19,0.13352930402930405,361.84,15.9
2021-08-01,Kuala Lumpur,Malaysia,rail_monorail,179144.0,8.19,0.021873504273504277,361.84,15.9
2021-08-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,758049.0,8.19,0.09255787545787547,361.84,15.9
2021-08-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.19,0.0,361.84,15.9
2021-08-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.19,0.0,361.84,15.9
2021-09-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.19,0.0,361.84,15.9
2021-09-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.19,0.0,361.84,15.9
2021-09-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.19,0.0,361.84,15.9
2021-09-01,Kuala Lumpur,Malaysia,rail_ets,8146.0,8.19,0.0009946275946275947,361.84,15.9
2021-09-01,Kuala Lumpur,Malaysia,rail_intercity,12274.0,8.19,0.0014986568986568988,361.84,15.9
2021-09-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.19,0.0,361.84,15.9
2021-09-01,Kuala Lumpur,Malaysia,rail_komuter_utara,50535.0,8.19,0.006170329670329671,361.84,15.9
2021-09-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,1557367.0,8.19,0.19015470085470088,361.84,15.9
2021-09-01,Kuala Lumpur,Malaysia,rail_lrt_kj,1634423.0,8.19,0.1995632478632479,361.84,15.9
2021-09-01,Kuala Lumpur,Malaysia,rail_monorail,274935.0,8.19,0.03356959706959707,361.84,15.9
2021-09-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,1294304.0,8.19,0.15803467643467645,361.84,15.9
2021-09-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.19,0.0,361.84,15.9
2021-09-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.19,0.0,361.84,15.9
2021-10-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.19,0.0,361.84,15.9
2021-10-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.19,0.0,361.84,15.9
2021-10-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.19,0.0,361.84,15.9
2021-10-01,Kuala Lumpur,Malaysia,rail_ets,58988.0,8.19,0.007202442002442003,361.84,15.9
2021-10-01,Kuala Lumpur,Malaysia,rail_intercity,58390.0,8.19,0.00712942612942613,361.84,15.9
2021-10-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.19,0.0,361.84,15.9
2021-10-01,Kuala Lumpur,Malaysia,rail_komuter_utara,96424.0,8.19,0.011773382173382176,361.84,15.9
2021-10-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,2034527.0,8.19,0.24841599511599513,361.84,15.9
2021-10-01,Kuala Lumpur,Malaysia,rail_lrt_kj,2355921.0,8.19,0.2876582417582418,361.84,15.9
2021-10-01,Kuala Lumpur,Malaysia,rail_monorail,407268.0,8.19,0.04972747252747253,361.84,15.9
2021-10-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,1870652.0,8.19,0.22840683760683764,361.84,15.9
2021-10-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.19,0.0,361.84,15.9
2021-10-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.19,0.0,361.84,15.9
2021-11-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.19,0.0,361.84,15.9
2021-11-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.19,0.0,361.84,15.9
2021-11-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.19,0.0,361.84,15.9
2021-11-01,Kuala Lumpur,Malaysia,rail_ets,123610.0,8.19,0.015092796092796094,361.84,15.9
2021-11-01,Kuala Lumpur,Malaysia,rail_intercity,65644.0,8.19,0.008015140415140416,361.84,15.9
2021-11-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.19,0.0,361.84,15.9
2021-11-01,Kuala Lumpur,Malaysia,rail_komuter_utara,158440.0,8.19,0.019345543345543347,361.84,15.9
2021-11-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,2392406.0,8.19,0.29211306471306475,361.84,15.9
2021-11-01,Kuala Lumpur,Malaysia,rail_lrt_kj,2962250.0,8.19,0.36169108669108674,361.84,15.9
2021-11-01,Kuala Lumpur,Malaysia,rail_monorail,501210.0,8.19,0.06119780219780221,361.84,15.9
2021-11-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,2278009.0,8.19,0.27814517704517705,361.84,15.9
2021-11-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.19,0.0,361.84,15.9
2021-11-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.19,0.0,361.84,15.9
2021-12-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.19,0.0,361.84,15.9
2021-12-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.19,0.0,361.84,15.9
2021-12-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.19,0.0,361.84,15.9
2021-12-01,Kuala Lumpur,Malaysia,rail_ets,172260.0,8.19,0.021032967032967035,361.84,15.9
2021-12-01,Kuala Lumpur,Malaysia,rail_intercity,70588.0,8.19,0.00861880341880342,361.84,15.9
2021-12-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.19,0.0,361.84,15.9
2021-12-01,Kuala Lumpur,Malaysia,rail_komuter_utara,205972.0,8.19,0.02514920634920635,361.84,15.9
2021-12-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,2706638.0,8.19,0.3304808302808303,361.84,15.9
2021-12-01,Kuala Lumpur,Malaysia,rail_lrt_kj,3336549.0,8.19,0.40739304029304035,361.84,15.9
2021-12-01,Kuala Lumpur,Malaysia,rail_monorail,589922.0,8.19,0.07202954822954824,361.84,15.9
2021-12-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,2673726.0,8.19,0.3264622710622711,361.84,15.9
2021-12-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.19,0.0,361.84,15.9
2021-12-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.19,0.0,361.84,15.9
2022-01-01,Kuala Lumpur,Malaysia,bus_rkl,3380633.0,8.38,0.4034168257756563,386.38,16.2
2022-01-01,Kuala Lumpur,Malaysia,bus_rkn,62940.0,8.38,0.007510739856801909,386.38,16.2
2022-01-01,Kuala Lumpur,Malaysia,bus_rpn,833600.0,8.38,0.09947494033412886,386.38,16.2
2022-01-01,Kuala Lumpur,Malaysia,rail_ets,166474.0,8.38,0.01986563245823389,386.38,16.2
2022-01-01,Kuala Lumpur,Malaysia,rail_intercity,52615.0,8.38,0.006278639618138424,386.38,16.2
2022-01-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.38,0.0,386.38,16.2
2022-01-01,Kuala Lumpur,Malaysia,rail_komuter_utara,182522.0,8.38,0.021780668257756562,386.38,16.2
2022-01-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,2828567.0,8.38,0.3375378281622911,386.38,16.2
2022-01-01,Kuala Lumpur,Malaysia,rail_lrt_kj,3470403.0,8.38,0.4141292362768496,386.38,16.2
2022-01-01,Kuala Lumpur,Malaysia,rail_monorail,576678.0,8.38,0.06881599045346061,386.38,16.2
2022-01-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,2737126.0,8.38,0.32662601431980903,386.38,16.2
2022-01-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.38,0.0,386.38,16.2
2022-01-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.38,0.0,386.38,16.2
2022-02-01,Kuala Lumpur,Malaysia,bus_rkl,2789683.0,8.38,0.3328977326968973,386.38,16.2
2022-02-01,Kuala Lumpur,Malaysia,bus_rkn,49309.0,8.38,0.0058841288782816225,386.38,16.2
2022-02-01,Kuala Lumpur,Malaysia,bus_rpn,708432.0,8.38,0.08453842482100238,386.38,16.2
2022-02-01,Kuala Lumpur,Malaysia,rail_ets,174186.0,8.38,0.02078591885441527,386.38,16.2
2022-02-01,Kuala Lumpur,Malaysia,rail_intercity,57405.0,8.38,0.006850238663484486,386.38,16.2
2022-02-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.38,0.0,386.38,16.2
2022-02-01,Kuala Lumpur,Malaysia,rail_komuter_utara,145435.0,8.38,0.017355011933174222,386.38,16.2
2022-02-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,2171266.0,8.38,0.2591009546539379,386.38,16.2
2022-02-01,Kuala Lumpur,Malaysia,rail_lrt_kj,2642564.0,8.38,0.31534176610978515,386.38,16.2
2022-02-01,Kuala Lumpur,Malaysia,rail_monorail,463079.0,8.38,0.05526002386634844,386.38,16.2
2022-02-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,2000682.0,8.38,0.2387448687350835,386.38,16.2
2022-02-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.38,0.0,386.38,16.2
2022-02-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.38,0.0,386.38,16.2
2022-03-01,Kuala Lumpur,Malaysia,bus_rkl,3206086.0,8.38,0.38258782816229114,386.38,16.2
2022-03-01,Kuala Lumpur,Malaysia,bus_rkn,53072.0,8.38,0.006333174224343674,386.38,16.2
2022-03-01,Kuala Lumpur,Malaysia,bus_rpn,759594.0,8.38,0.0906436754176611,386.38,16.2
2022-03-01,Kuala Lumpur,Malaysia,rail_ets,193275.0,8.38,0.023063842482100236,386.38,16.2
2022-03-01,Kuala Lumpur,Malaysia,rail_intercity,69685.0,8.38,0.00831563245823389,386.38,16.2
2022-03-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.38,0.0,386.38,16.2
2022-03-01,Kuala Lumpur,Malaysia,rail_komuter_utara,164665.0,8.38,0.01964976133651551,386.38,16.2
2022-03-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,2693615.0,8.38,0.32143377088305486,386.38,16.2
2022-03-01,Kuala Lumpur,Malaysia,rail_lrt_kj,3328621.0,8.38,0.39721014319809067,386.38,16.2
2022-03-01,Kuala Lumpur,Malaysia,rail_monorail,563548.0,8.38,0.06724916467780429,386.38,16.2
2022-03-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,2497966.0,8.38,0.2980866348448687,386.38,16.2
2022-03-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.38,0.0,386.38,16.2
2022-03-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.38,0.0,386.38,16.2
2022-04-01,Kuala Lumpur,Malaysia,bus_rkl,3442729.0,8.38,0.4108268496420047,386.38,16.2
2022-04-01,Kuala Lumpur,Malaysia,bus_rkn,64536.0,8.38,0.007701193317422433,386.38,16.2
2022-04-01,Kuala Lumpur,Malaysia,bus_rpn,847552.0,8.38,0.1011398568019093,386.38,16.2
2022-04-01,Kuala Lumpur,Malaysia,rail_ets,212394.0,8.38,0.025345346062052503,386.38,16.2
2022-04-01,Kuala Lumpur,Malaysia,rail_intercity,40753.0,8.38,0.004863126491646778,386.38,16.2
2022-04-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.38,0.0,386.38,16.2
2022-04-01,Kuala Lumpur,Malaysia,rail_komuter_utara,186134.0,8.38,0.022211694510739854,386.38,16.2
2022-04-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,3228674.0,8.38,0.38528329355608587,386.38,16.2
2022-04-01,Kuala Lumpur,Malaysia,rail_lrt_kj,3819735.0,8.38,0.45581563245823387,386.38,16.2
2022-04-01,Kuala Lumpur,Malaysia,rail_monorail,659124.0,8.38,0.078654415274463,386.38,16.2
2022-04-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,2853546.0,8.38,0.34051861575178993,386.38,16.2
2022-04-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.38,0.0,386.38,16.2
2022-04-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.38,0.0,386.38,16.2
2022-05-01,Kuala Lumpur,Malaysia,bus_rkl,3727727.0,8.38,0.44483615751789973,386.38,16.2
2022-05-01,Kuala Lumpur,Malaysia,bus_rkn,73352.0,8.38,0.008753221957040572,386.38,16.2
2022-05-01,Kuala Lumpur,Malaysia,bus_rpn,964905.0,8.38,0.11514379474940332,386.38,16.2
2022-05-01,Kuala Lumpur,Malaysia,rail_ets,303930.0,8.38,0.03626849642004773,386.38,16.2
2022-05-01,Kuala Lumpur,Malaysia,rail_intercity,89824.0,8.38,0.010718854415274462,386.38,16.2
2022-05-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.38,0.0,386.38,16.2
2022-05-01,Kuala Lumpur,Malaysia,rail_komuter_utara,251938.0,8.38,0.030064200477326965,386.38,16.2
2022-05-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,3339042.0,8.38,0.3984536992840095,386.38,16.2
2022-05-01,Kuala Lumpur,Malaysia,rail_lrt_kj,4335519.0,8.38,0.5173650357995226,386.38,16.2
2022-05-01,Kuala Lumpur,Malaysia,rail_monorail,783838.0,8.38,0.09353675417661096,386.38,16.2
2022-05-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,3375471.0,8.38,0.4028008353221957,386.38,16.2
2022-05-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.38,0.0,386.38,16.2
2022-05-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.38,0.0,386.38,16.2
2022-06-01,Kuala Lumpur,Malaysia,bus_rkl,4110011.0,8.38,0.49045477326968967,386.38,16.2
2022-06-01,Kuala Lumpur,Malaysia,bus_rkn,75150.0,8.38,0.008967780429594271,386.38,16.2
2022-06-01,Kuala Lumpur,Malaysia,bus_rpn,973389.0,8.38,0.11615620525059664,386.38,16.2
2022-06-01,Kuala Lumpur,Malaysia,rail_ets,306601.0,8.38,0.036587231503579946,386.38,16.2
2022-06-01,Kuala Lumpur,Malaysia,rail_intercity,116726.0,8.38,0.013929116945107397,386.38,16.2
2022-06-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.38,0.0,386.38,16.2
2022-06-01,Kuala Lumpur,Malaysia,rail_komuter_utara,266991.0,8.38,0.03186050119331742,386.38,16.2
2022-06-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,4344595.0,8.38,0.518448090692124,386.38,16.2
